,Subject,readable_actions,action,average of:
6267,18,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_Z,-0.057059181
6268,18,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_X,-0.676716182
6269,18,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Y,-0.752608622
6270,18,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Z,-0.605655411
6271,18,WALKING_DOWNSTAIRS,BodyAccMag_Mean,-0.293531974
6272,18,WALKING_DOWNSTAIRS,NameBodyAccMag_Std,-0.229934247
6273,18,WALKING_DOWNSTAIRS,GravityAccMag_Mean,-0.293531974
6274,18,WALKING_DOWNSTAIRS,GravityAccMag_Std,-0.229934247
6275,18,WALKING_DOWNSTAIRS,BodyAccJerkMag_Mean,-0.466516044
6276,18,WALKING_DOWNSTAIRS,BodyAccJerkMag_Std,-0.382517333
6277,18,WALKING_DOWNSTAIRS,BodyGyroMag_Mean,-0.381022815
6278,18,WALKING_DOWNSTAIRS,BodyGyroMag_Std,-0.507995478
6279,18,WALKING_DOWNSTAIRS,fBodyAcc_Mean_X,-0.350086793
6280,18,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Y,-0.309049614
6281,18,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Z,-0.505824358
6282,18,WALKING_DOWNSTAIRS,fBodyAcc_Std_X,-0.285535872
6283,18,WALKING_DOWNSTAIRS,fBodyAcc_Std_Y,-0.273798158
6284,18,WALKING_DOWNSTAIRS,fBodyAcc_Std_Z,-0.41825865
6285,18,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_X,-0.412728287
6286,18,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Y,-0.465982666
6287,18,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Z,-0.622135895
6288,18,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_X,-0.416050501
6289,18,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Y,-0.464546055
6290,18,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Z,-0.67875108
6291,18,WALKING_DOWNSTAIRS,fBodyGyro_Mean_X,-0.489232275
6292,18,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Y,-0.641527595
6293,18,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Z,-0.447030699
6294,18,WALKING_DOWNSTAIRS,fBodyGyro_Std_X,-0.51394709
6295,18,WALKING_DOWNSTAIRS,fBodyGyro_Std_Y,-0.607757979
6296,18,WALKING_DOWNSTAIRS,fBodyGyro_Std_Z,-0.543996111
6297,18,WALKING_DOWNSTAIRS,fBodyAccMag_Mean,-0.241973535
6298,18,WALKING_DOWNSTAIRS,fBodyAccMag_Std,-0.344299434
6299,18,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Mean,-0.383398713
6300,18,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Std,-0.386565072
6301,18,SITTING,Body_Acc_Mean_X,0.277270019
6302,18,SITTING,Body_Acc_Mean_Y,-0.012869128
6303,18,SITTING,Body_Acc_Mean_Z,-0.111904776
6304,18,SITTING,Body_Acc_Std_X,-0.994347989
6305,18,SITTING,Body_Acc_Std_Y,-0.974928131
6306,18,SITTING,Body_Acc_Std_Z,-0.977572717
6307,18,SITTING,Gravity_Acc_Mean_X,0.909816469
6308,18,SITTING,Gravity_Acc_Mean_Y,0.129886476
6309,18,SITTING,Gravity_Acc_Mean_Z,0.161877418
6310,18,SITTING,Gravity_Acc_Std_X,-0.994043771
6311,18,SITTING,Gravity_Acc_Std_Y,-0.984035479
6312,18,SITTING,Gravity_Acc_Std_Z,-0.978340183
6313,18,SITTING,Body_Acc_Jerk_Mean_X,0.076622889
6314,18,SITTING,Body_Acc_Jerk_Mean_Y,0.006945603
6315,18,SITTING,Body_Acc_Jerk_Mean_Z,0.00278757
6316,18,SITTING,Body_Acc_Jerk_Std_X,-0.991624662
6317,18,SITTING,Body_Acc_Jerk_Std_Y,-0.984002717
6318,18,SITTING,Body_Acc_Jerk_Std_Z,-0.990153122
6319,18,SITTING,BodyGyro_Mean_X,-0.033305703
6320,18,SITTING,BodyGyro_Mean_Y,-0.068579634
6321,18,SITTING,BodyGyro_Mean_Z,0.084814051
6322,18,SITTING,BodyGyro_Std_X,-0.991956959
6323,18,SITTING,BodyGyro_Std_Y,-0.986753344
6324,18,SITTING,BodyGyro_Std_Z,-0.981525495
6325,18,SITTING,BodyGyroJerk_Mean_X,-0.095472323
6326,18,SITTING,BodyGyroJerk_Mean_Y,-0.039712559
6327,18,SITTING,BodyGyroJerk_Mean_Z,-0.05230304
6328,18,SITTING,BodyGyroJerk_Std_X,-0.994170191
6329,18,SITTING,BodyGyroJerk_Std_Y,-0.994224162
6330,18,SITTING,BodyGyroJerk_Std_Z,-0.992814325
6331,18,SITTING,BodyAccMag_Mean,-0.983674152
6332,18,SITTING,NameBodyAccMag_Std,-0.981595286
6333,18,SITTING,GravityAccMag_Mean,-0.983674152
6334,18,SITTING,GravityAccMag_Std,-0.981595286
6335,18,SITTING,BodyAccJerkMag_Mean,-0.989869575
6336,18,SITTING,BodyAccJerkMag_Std,-0.991159351
6337,18,SITTING,BodyGyroMag_Mean,-0.977634992
6338,18,SITTING,BodyGyroMag_Std,-0.981372676
6339,18,SITTING,fBodyAcc_Mean_X,-0.99314492
6340,18,SITTING,fBodyAcc_Mean_Y,-0.97653853
6341,18,SITTING,fBodyAcc_Mean_Z,-0.982996441
6342,18,SITTING,fBodyAcc_Std_X,-0.994906566
6343,18,SITTING,fBodyAcc_Std_Y,-0.974980069
6344,18,SITTING,fBodyAcc_Std_Z,-0.975722121
6345,18,SITTING,fBodyAccJerk_Mean_X,-0.99192471
6346,18,SITTING,fBodyAccJerk_Mean_Y,-0.983642392
6347,18,SITTING,fBodyAccJerk_Mean_Z,-0.988689672
6348,18,SITTING,fBodyAccJerk_Std_X,-0.992039061
6349,18,SITTING,fBodyAccJerk_Std_Y,-0.985694744
6350,18,SITTING,fBodyAccJerk_Std_Z,-0.990141676
6351,18,SITTING,fBodyGyro_Mean_X,-0.9899615
6352,18,SITTING,fBodyGyro_Mean_Y,-0.988702701
6353,18,SITTING,fBodyGyro_Mean_Z,-0.983027386
6354,18,SITTING,fBodyGyro_Std_X,-0.992575399
6355,18,SITTING,fBodyGyro_Std_Y,-0.985710088
6356,18,SITTING,fBodyGyro_Std_Z,-0.982797276
6357,18,SITTING,fBodyAccMag_Mean,-0.984781467
6358,18,SITTING,fBodyAccMag_Std,-0.982226152
6359,18,SITTING,fBodyBodyAccJerkMag_Mean,-0.990407076
6360,18,SITTING,fBodyBodyAccJerkMag_Std,-0.991044298
6361,18,STANDING,Body_Acc_Mean_X,0.278458806
6362,18,STANDING,Body_Acc_Mean_Y,-0.016635352
6363,18,STANDING,Body_Acc_Mean_Z,-0.108453356
6364,18,STANDING,Body_Acc_Std_X,-0.992019763
6365,18,STANDING,Body_Acc_Std_Y,-0.954223436
6366,18,STANDING,Body_Acc_Std_Z,-0.961873909
6367,18,STANDING,Gravity_Acc_Mean_X,0.94757324
6368,18,STANDING,Gravity_Acc_Mean_Y,-0.204206321
6369,18,STANDING,Gravity_Acc_Mean_Z,-0.048576711
6370,18,STANDING,Gravity_Acc_Std_X,-0.994270075
6371,18,STANDING,Gravity_Acc_Std_Y,-0.981335942
6372,18,STANDING,Gravity_Acc_Std_Z,-0.976044291
6373,18,STANDING,Body_Acc_Jerk_Mean_X,0.075353948
6374,18,STANDING,Body_Acc_Jerk_Mean_Y,0.010469872
6375,18,STANDING,Body_Acc_Jerk_Mean_Z,-0.001816405
6376,18,STANDING,Body_Acc_Jerk_Std_X,-0.989436674
6377,18,STANDING,Body_Acc_Jerk_Std_Y,-0.975277837
6378,18,STANDING,Body_Acc_Jerk_Std_Z,-0.988455249
6379,18,STANDING,BodyGyro_Mean_X,-0.026587325
6380,18,STANDING,BodyGyro_Mean_Y,-0.073226013
6381,18,STANDING,BodyGyro_Mean_Z,0.084319068
6382,18,STANDING,BodyGyro_Std_X,-0.96225425
6383,18,STANDING,BodyGyro_Std_Y,-0.980417134
6384,18,STANDING,BodyGyro_Std_Z,-0.972820403
6385,18,STANDING,BodyGyroJerk_Mean_X,-0.098717402
6386,18,STANDING,BodyGyroJerk_Mean_Y,-0.040657341
6387,18,STANDING,BodyGyroJerk_Mean_Z,-0.053238445
6388,18,STANDING,BodyGyroJerk_Std_X,-0.981970966
6389,18,STANDING,BodyGyroJerk_Std_Y,-0.991151973
6390,18,STANDING,BodyGyroJerk_Std_Z,-0.986259016
6391,18,STANDING,BodyAccMag_Mean,-0.972607495
6392,18,STANDING,NameBodyAccMag_Std,-0.972285545
6393,18,STANDING,GravityAccMag_Mean,-0.972607495
6394,18,STANDING,GravityAccMag_Std,-0.972285545
6395,18,STANDING,BodyAccJerkMag_Mean,-0.985965294
6396,18,STANDING,BodyAccJerkMag_Std,-0.986015286
6397,18,STANDING,BodyGyroMag_Mean,-0.963006793
6398,18,STANDING,BodyGyroMag_Std,-0.959797118
6399,18,STANDING,fBodyAcc_Mean_X,-0.990409919
6400,18,STANDING,fBodyAcc_Mean_Y,-0.961239135
6401,18,STANDING,fBodyAcc_Mean_Z,-0.975772814
6402,18,STANDING,fBodyAcc_Std_X,-0.992789068
6403,18,STANDING,fBodyAcc_Std_Y,-0.952911995
6404,18,STANDING,fBodyAcc_Std_Z,-0.957216178
6405,18,STANDING,fBodyAccJerk_Mean_X,-0.989544971
6406,18,STANDING,fBodyAccJerk_Mean_Y,-0.97524369
6407,18,STANDING,fBodyAccJerk_Mean_Z,-0.986265654
6408,18,STANDING,fBodyAccJerk_Std_X,-0.990287933
6409,18,STANDING,fBodyAccJerk_Std_Y,-0.977179032
6410,18,STANDING,fBodyAccJerk_Std_Z,-0.989275839
6411,18,STANDING,fBodyGyro_Mean_X,-0.964428926
6412,18,STANDING,fBodyGyro_Mean_Y,-0.98356116
6413,18,STANDING,fBodyGyro_Mean_Z,-0.974294413
6414,18,STANDING,fBodyGyro_Std_X,-0.962272712
6415,18,STANDING,fBodyGyro_Std_Y,-0.978801848
6416,18,STANDING,fBodyGyro_Std_Z,-0.97482259
6417,18,STANDING,fBodyAccMag_Mean,-0.976797646
6418,18,STANDING,fBodyAccMag_Std,-0.973264854
6419,18,STANDING,fBodyBodyAccJerkMag_Mean,-0.984987073
6420,18,STANDING,fBodyBodyAccJerkMag_Std,-0.986277357
6421,18,LAYING,Body_Acc_Mean_X,0.274691577
6422,18,LAYING,Body_Acc_Mean_Y,-0.017393768
6423,18,LAYING,Body_Acc_Mean_Z,-0.107698928
6424,18,LAYING,Body_Acc_Std_X,-0.984527649
6425,18,LAYING,Body_Acc_Std_Y,-0.986160921
6426,18,LAYING,Body_Acc_Std_Z,-0.987658662
6427,18,LAYING,Gravity_Acc_Mean_X,-0.220600509
6428,18,LAYING,Gravity_Acc_Mean_Y,0.719755404
6429,18,LAYING,Gravity_Acc_Mean_Z,0.605495318
6430,18,LAYING,Gravity_Acc_Std_X,-0.982715988
6431,18,LAYING,Gravity_Acc_Std_Y,-0.994093523
6432,18,LAYING,Gravity_Acc_Std_Z,-0.99095725
6433,18,LAYING,Body_Acc_Jerk_Mean_X,0.074998501
6434,18,LAYING,Body_Acc_Jerk_Mean_Y,0.011701896
6435,18,LAYING,Body_Acc_Jerk_Mean_Z,-0.001213448
6436,18,LAYING,Body_Acc_Jerk_Std_X,-0.985921071
6437,18,LAYING,Body_Acc_Jerk_Std_Y,-0.985554339
6438,18,LAYING,Body_Acc_Jerk_Std_Z,-0.990660246
6439,18,LAYING,BodyGyro_Mean_X,-0.025176181
6440,18,LAYING,BodyGyro_Mean_Y,-0.083758731
6441,18,LAYING,BodyGyro_Mean_Z,0.093778195
6442,18,LAYING,BodyGyro_Std_X,-0.992872598
6443,18,LAYING,BodyGyro_Std_Y,-0.984202873
6444,18,LAYING,BodyGyro_Std_Z,-0.985108386
6445,18,LAYING,BodyGyroJerk_Mean_X,-0.099715424
6446,18,LAYING,BodyGyroJerk_Mean_Y,-0.039344019
6447,18,LAYING,BodyGyroJerk_Mean_Z,-0.059313599
6448,18,LAYING,BodyGyroJerk_Std_X,-0.996104441
6449,18,LAYING,BodyGyroJerk_Std_Y,-0.990547639
6450,18,LAYING,BodyGyroJerk_Std_Z,-0.992548102
6451,18,LAYING,BodyAccMag_Mean,-0.986456242
6452,18,LAYING,NameBodyAccMag_Std,-0.986464543
6453,18,LAYING,GravityAccMag_Mean,-0.986456242
6454,18,LAYING,GravityAccMag_Std,-0.986464543
6455,18,LAYING,BodyAccJerkMag_Mean,-0.98832154
6456,18,LAYING,BodyAccJerkMag_Std,-0.989526278
6457,18,LAYING,BodyGyroMag_Mean,-0.980740847
6458,18,LAYING,BodyGyroMag_Std,-0.980560878
6459,18,LAYING,fBodyAcc_Mean_X,-0.985179972
6460,18,LAYING,fBodyAcc_Mean_Y,-0.984909885
6461,18,LAYING,fBodyAcc_Mean_Z,-0.988606906
6462,18,LAYING,fBodyAcc_Std_X,-0.984321858
6463,18,LAYING,fBodyAcc_Std_Y,-0.986746451
6464,18,LAYING,fBodyAcc_Std_Z,-0.987224804
6465,18,LAYING,fBodyAccJerk_Mean_X,-0.986404709
6466,18,LAYING,fBodyAccJerk_Mean_Y,-0.985865325
6467,18,LAYING,fBodyAccJerk_Mean_Z,-0.989116866
6468,18,LAYING,fBodyAccJerk_Std_X,-0.986641246
6469,18,LAYING,fBodyAccJerk_Std_Y,-0.986210701
6470,18,LAYING,fBodyAccJerk_Std_Z,-0.990744753
6471,18,LAYING,fBodyGyro_Mean_X,-0.992436928
6472,18,LAYING,fBodyGyro_Mean_Y,-0.985611171
6473,18,LAYING,fBodyGyro_Mean_Z,-0.984999292
6474,18,LAYING,fBodyGyro_Std_X,-0.993019372
6475,18,LAYING,fBodyGyro_Std_Y,-0.983457775
6476,18,LAYING,fBodyGyro_Std_Z,-0.986483048
6477,18,LAYING,fBodyAccMag_Mean,-0.986788412
6478,18,LAYING,fBodyAccMag_Std,-0.987648484
6479,18,LAYING,fBodyBodyAccJerkMag_Mean,-0.988548418
6480,18,LAYING,fBodyBodyAccJerkMag_Std,-0.989710657
6481,19,WALKING,Body_Acc_Mean_X,0.273931172
6482,19,WALKING,Body_Acc_Mean_Y,-0.019177359
6483,19,WALKING,Body_Acc_Mean_Z,-0.122736673
6484,19,WALKING,Body_Acc_Std_X,-0.048904941
6485,19,WALKING,Body_Acc_Std_Y,0.181801561
6486,19,WALKING,Body_Acc_Std_Z,-0.139477942
6487,19,WALKING,Gravity_Acc_Mean_X,0.935222559
6488,19,WALKING,Gravity_Acc_Mean_Y,-0.2233381
6489,19,WALKING,Gravity_Acc_Mean_Z,-0.08984288
6490,19,WALKING,Gravity_Acc_Std_X,-0.969861463
6491,19,WALKING,Gravity_Acc_Std_Y,-0.9586512
6492,19,WALKING,Gravity_Acc_Std_Z,-0.929187931
6493,19,WALKING,Body_Acc_Jerk_Mean_X,0.082224628
6494,19,WALKING,Body_Acc_Jerk_Mean_Y,0.014411348
6495,19,WALKING,Body_Acc_Jerk_Mean_Z,-0.032752872
6496,19,WALKING,Body_Acc_Jerk_Std_X,0.110306729
6497,19,WALKING,Body_Acc_Jerk_Std_Y,0.080927119
6498,19,WALKING,Body_Acc_Jerk_Std_Z,-0.179390497
6499,19,WALKING,BodyGyro_Mean_X,-0.027497098
6500,19,WALKING,BodyGyro_Mean_Y,-0.075156933
6501,19,WALKING,BodyGyro_Mean_Z,0.079810698
6502,19,WALKING,BodyGyro_Std_X,-0.026435796
6503,19,WALKING,BodyGyro_Std_Y,-0.114406109
6504,19,WALKING,BodyGyro_Std_Z,-0.104202986
6505,19,WALKING,BodyGyroJerk_Mean_X,-0.083235326
6506,19,WALKING,BodyGyroJerk_Mean_Y,-0.030712844
6507,19,WALKING,BodyGyroJerk_Mean_Z,-0.060309196
6508,19,WALKING,BodyGyroJerk_Std_X,0.080118652
6509,19,WALKING,BodyGyroJerk_Std_Y,-0.291594828
6510,19,WALKING,BodyGyroJerk_Std_Z,-0.213494065
6511,19,WALKING,BodyAccMag_Mean,0.064817344
6512,19,WALKING,NameBodyAccMag_Std,-0.099392717
6513,19,WALKING,GravityAccMag_Mean,0.064817344
6514,19,WALKING,GravityAccMag_Std,-0.099392717
6515,19,WALKING,BodyAccJerkMag_Mean,0.10945099
6516,19,WALKING,BodyAccJerkMag_Std,0.035655879
6517,19,WALKING,BodyGyroMag_Mean,0.100045071
6518,19,WALKING,BodyGyroMag_Std,-0.021846317
6519,19,WALKING,fBodyAcc_Mean_X,-0.029981567
6520,19,WALKING,fBodyAcc_Mean_Y,0.169258576
6521,19,WALKING,fBodyAcc_Mean_Z,-0.104423358
6522,19,WALKING,fBodyAcc_Std_X,-0.057882079
6523,19,WALKING,fBodyAcc_Std_Y,0.112615078
6524,19,WALKING,fBodyAcc_Std_Z,-0.233872331
6525,19,WALKING,fBodyAccJerk_Mean_X,0.0336381
6526,19,WALKING,fBodyAccJerk_Mean_Y,0.01073187
6527,19,WALKING,fBodyAccJerk_Mean_Z,-0.129367903
6528,19,WALKING,fBodyAccJerk_Std_X,0.090836649
6529,19,WALKING,fBodyAccJerk_Std_Y,0.085401073
6530,19,WALKING,fBodyAccJerk_Std_Z,-0.227829842
6531,19,WALKING,fBodyGyro_Mean_X,0.228142362
6532,19,WALKING,fBodyGyro_Mean_Y,-0.097354985
6533,19,WALKING,fBodyGyro_Mean_Z,-0.010504707
6534,19,WALKING,fBodyGyro_Std_X,-0.10838881
6535,19,WALKING,fBodyGyro_Std_Y,-0.133010285
6536,19,WALKING,fBodyGyro_Std_Z,-0.220271191
6537,19,WALKING,fBodyAccMag_Mean,0.03222723
6538,19,WALKING,fBodyAccMag_Std,-0.324793406
6539,19,WALKING,fBodyBodyAccJerkMag_Mean,0.073017993
6540,19,WALKING,fBodyBodyAccJerkMag_Std,-0.022286959
6541,19,WALKING_UPSTAIRS,Body_Acc_Mean_X,0.242118809
6542,19,WALKING_UPSTAIRS,Body_Acc_Mean_Y,-0.030398662
6543,19,WALKING_UPSTAIRS,Body_Acc_Mean_Z,-0.151054608
6544,19,WALKING_UPSTAIRS,Body_Acc_Std_X,-0.128742095
6545,19,WALKING_UPSTAIRS,Body_Acc_Std_Y,0.176349923
6546,19,WALKING_UPSTAIRS,Body_Acc_Std_Z,-0.19046855
6547,19,WALKING_UPSTAIRS,Gravity_Acc_Mean_X,0.829428373
6548,19,WALKING_UPSTAIRS,Gravity_Acc_Mean_Y,-0.387100709
6549,19,WALKING_UPSTAIRS,Gravity_Acc_Mean_Z,-0.221008763
6550,19,WALKING_UPSTAIRS,Gravity_Acc_Std_X,-0.916495992
6551,19,WALKING_UPSTAIRS,Gravity_Acc_Std_Y,-0.901044851
6552,19,WALKING_UPSTAIRS,Gravity_Acc_Std_Z,-0.836935675
6553,19,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_X,0.083154508
6554,19,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Y,0.056818586
6555,19,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Z,0.031668198
6556,19,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_X,-0.174279056
6557,19,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Y,-0.012886548
6558,19,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Z,-0.444282228
6559,19,WALKING_UPSTAIRS,BodyGyro_Mean_X,0.038853709
6560,19,WALKING_UPSTAIRS,BodyGyro_Mean_Y,-0.134514321
6561,19,WALKING_UPSTAIRS,BodyGyro_Mean_Z,-0.000233248
6562,19,WALKING_UPSTAIRS,BodyGyro_Std_X,-0.406800033
6563,19,WALKING_UPSTAIRS,BodyGyro_Std_Y,-0.172633224
6564,19,WALKING_UPSTAIRS,BodyGyro_Std_Z,-0.110117175
6565,19,WALKING_UPSTAIRS,BodyGyroJerk_Mean_X,-0.101806304
6566,19,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Y,-0.034628846
6567,19,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Z,-0.053354588
6568,19,WALKING_UPSTAIRS,BodyGyroJerk_Std_X,-0.239376411
6569,19,WALKING_UPSTAIRS,BodyGyroJerk_Std_Y,-0.492122219
6570,19,WALKING_UPSTAIRS,BodyGyroJerk_Std_Z,-0.375414983
6571,19,WALKING_UPSTAIRS,BodyAccMag_Mean,0.017381193
6572,19,WALKING_UPSTAIRS,NameBodyAccMag_Std,-0.177666828
6573,19,WALKING_UPSTAIRS,GravityAccMag_Mean,0.017381193
6574,19,WALKING_UPSTAIRS,GravityAccMag_Std,-0.177666828
6575,19,WALKING_UPSTAIRS,BodyAccJerkMag_Mean,-0.114189606
6576,19,WALKING_UPSTAIRS,BodyAccJerkMag_Std,-0.284060693
6577,19,WALKING_UPSTAIRS,BodyGyroMag_Mean,-0.061615771
6578,19,WALKING_UPSTAIRS,BodyGyroMag_Std,-0.264401443
6579,19,WALKING_UPSTAIRS,fBodyAcc_Mean_X,-0.156879495
6580,19,WALKING_UPSTAIRS,fBodyAcc_Mean_Y,0.111818164
6581,19,WALKING_UPSTAIRS,fBodyAcc_Mean_Z,-0.219644473
6582,19,WALKING_UPSTAIRS,fBodyAcc_Std_X,-0.119934775
6583,19,WALKING_UPSTAIRS,fBodyAcc_Std_Y,0.132557581
6584,19,WALKING_UPSTAIRS,fBodyAcc_Std_Z,-0.239980695
6585,19,WALKING_UPSTAIRS,fBodyAccJerk_Mean_X,-0.205322646
6586,19,WALKING_UPSTAIRS,fBodyAccJerk_Mean_Y,-0.073928372
6587,19,WALKING_UPSTAIRS,fBodyAccJerk_Mean_Z,-0.380657123
6588,19,WALKING_UPSTAIRS,fBodyAccJerk_Std_X,-0.217265178
6589,19,WALKING_UPSTAIRS,fBodyAccJerk_Std_Y,-0.013169588
6590,19,WALKING_UPSTAIRS,fBodyAccJerk_Std_Z,-0.507716206
6591,19,WALKING_UPSTAIRS,fBodyGyro_Mean_X,-0.19448551
6592,19,WALKING_UPSTAIRS,fBodyGyro_Mean_Y,-0.225421817
6593,19,WALKING_UPSTAIRS,fBodyGyro_Mean_Z,-0.066129352
6594,19,WALKING_UPSTAIRS,fBodyGyro_Std_X,-0.477514747
6595,19,WALKING_UPSTAIRS,fBodyGyro_Std_Y,-0.14992516
6596,19,WALKING_UPSTAIRS,fBodyGyro_Std_Z,-0.207498124
6597,19,WALKING_UPSTAIRS,fBodyAccMag_Mean,-0.079628763
6598,19,WALKING_UPSTAIRS,fBodyAccMag_Std,-0.368253499
6599,19,WALKING_UPSTAIRS,fBodyBodyAccJerkMag_Mean,-0.187391317
6600,19,WALKING_UPSTAIRS,fBodyBodyAccJerkMag_Std,-0.43467125
6601,19,WALKING_DOWNSTAIRS,Body_Acc_Mean_X,0.262688054
6602,19,WALKING_DOWNSTAIRS,Body_Acc_Mean_Y,-0.014594228
6603,19,WALKING_DOWNSTAIRS,Body_Acc_Mean_Z,-0.133695241
6604,19,WALKING_DOWNSTAIRS,Body_Acc_Std_X,0.626917071
6605,19,WALKING_DOWNSTAIRS,Body_Acc_Std_Y,0.514816446
6606,19,WALKING_DOWNSTAIRS,Body_Acc_Std_Z,0.049322451
6607,19,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_X,0.881940855
6608,19,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_Y,-0.215018042
6609,19,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_Z,-0.126146869
6610,19,WALKING_DOWNSTAIRS,Gravity_Acc_Std_X,-0.899726139
6611,19,WALKING_DOWNSTAIRS,Gravity_Acc_Std_Y,-0.917880864
6612,19,WALKING_DOWNSTAIRS,Gravity_Acc_Std_Z,-0.899363132
6613,19,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_X,0.073093031
6614,19,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_Y,-0.038687211
6615,19,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_Z,-0.009552025
6616,19,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_X,0.544273037
6617,19,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_Y,0.355306717
6618,19,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_Z,-0.020011115
6619,19,WALKING_DOWNSTAIRS,BodyGyro_Mean_X,-0.205775427
6620,19,WALKING_DOWNSTAIRS,BodyGyro_Mean_Y,0.027470756
6621,19,WALKING_DOWNSTAIRS,BodyGyro_Mean_Z,0.163962511
6622,19,WALKING_DOWNSTAIRS,BodyGyro_Std_X,0.267657219
6623,19,WALKING_DOWNSTAIRS,BodyGyro_Std_Y,0.048314774
6624,19,WALKING_DOWNSTAIRS,BodyGyro_Std_Z,-0.031408346
6625,19,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_X,-0.033742958
6626,19,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_Y,-0.03946126
6627,19,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_Z,-0.054556556
6628,19,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_X,0.17914865
6629,19,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Y,-0.01462992
6630,19,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Z,0.11664617
6631,19,WALKING_DOWNSTAIRS,BodyAccMag_Mean,0.644604325
6632,19,WALKING_DOWNSTAIRS,NameBodyAccMag_Std,0.413472377
6633,19,WALKING_DOWNSTAIRS,GravityAccMag_Mean,0.644604325
6634,19,WALKING_DOWNSTAIRS,GravityAccMag_Std,0.413472377
6635,19,WALKING_DOWNSTAIRS,BodyAccJerkMag_Mean,0.434490401
6636,19,WALKING_DOWNSTAIRS,BodyAccJerkMag_Std,0.450612066
6637,19,WALKING_DOWNSTAIRS,BodyGyroMag_Mean,0.418004609
6638,19,WALKING_DOWNSTAIRS,BodyGyroMag_Std,0.237821232
6639,19,WALKING_DOWNSTAIRS,fBodyAcc_Mean_X,0.537012022
6640,19,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Y,0.494457802
6641,19,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Z,0.110659221
6642,19,WALKING_DOWNSTAIRS,fBodyAcc_Std_X,0.658506543
6643,19,WALKING_DOWNSTAIRS,fBodyAcc_Std_Y,0.427928785
6644,19,WALKING_DOWNSTAIRS,fBodyAcc_Std_Z,-0.078363504
6645,19,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_X,0.474317256
6646,19,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Y,0.276716853
6647,19,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Z,0.059590577
6648,19,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_X,0.476803887
6649,19,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Y,0.349771285
6650,19,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Z,-0.09839301
6651,19,WALKING_DOWNSTAIRS,fBodyGyro_Mean_X,0.474962448
6652,19,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Y,0.147083144
6653,19,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Z,0.210673073
6654,19,WALKING_DOWNSTAIRS,fBodyGyro_Std_X,0.196613287
6655,19,WALKING_DOWNSTAIRS,fBodyGyro_Std_Y,-0.028489572
6656,19,WALKING_DOWNSTAIRS,fBodyGyro_Std_Z,-0.215892227
6657,19,WALKING_DOWNSTAIRS,fBodyAccMag_Mean,0.586637551
6658,19,WALKING_DOWNSTAIRS,fBodyAccMag_Std,0.082863062
6659,19,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Mean,0.538404846
